name	type	taxonid	kingdom	phylum	class	order	family	genus	species
E00581_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00582_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00583_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00584_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00585_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00586_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00587_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00588_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00589_Plutella xylostella	rRNA_5S	51655	Eukaryota	Arthropoda	Insecta	Lepidoptera	Plutellidae	Plutella	NA
E00590_Betula nana	rRNA_5S	216990	Eukaryota	Streptophyta	Magnoliopsida	Fagales	Betulaceae	Betula	NA
E00591_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00592_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00593_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00594_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00595_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00596_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00597_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00598_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00599_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00600_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00601_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00602_Capitella teleta	rRNA_5S	283909	Eukaryota	Annelida	Polychaeta	Capitellida	Capitellidae	Capitella	NA
E00603_Cyberlindnera jadinii	rRNA_5S	4903	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	NA
E00604_Gossypium raimondii	rRNA_5S	29730	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
E00605_Gossypium raimondii	rRNA_5S	29730	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
E00606_Gossypium raimondii	rRNA_5S	29730	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	NA
E00607_Phytomonas serpens	rRNA_5S	5707	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Phytomonas	NA
E00608_Phytomonas serpens	rRNA_5S	5707	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Phytomonas	NA
E00609_Phytomonas serpens	rRNA_5S	5707	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Phytomonas	NA
E00610_Phytomonas serpens	rRNA_5S	5707	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Phytomonas	NA
E00611_Phytomonas serpens	rRNA_5S	5707	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Phytomonas	NA
E00612_Crithidia fasciculata	rRNA_5S	5656	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Crithidia	NA
E00613_Trichoderma hamatum	rRNA_5S	49224	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	NA
E00614_Trichoderma hamatum	rRNA_5S	49224	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	NA
E00615_Amazona vittata	rRNA_5S	241585	Eukaryota	Chordata	Aves	Psittaciformes	Psittacidae	Amazona	NA
E00616_Amazona vittata	rRNA_5S	241585	Eukaryota	Chordata	Aves	Psittaciformes	Psittacidae	Amazona	NA
E00617_Pneumocystis jirovecii	rRNA_5S	42068	Eukaryota	Ascomycota	Pneumocystidomycetes	Pneumocystidales	Pneumocystidaceae	Pneumocystis	NA
E00618_Pneumocystis jirovecii	rRNA_5S	42068	Eukaryota	Ascomycota	Pneumocystidomycetes	Pneumocystidales	Pneumocystidaceae	Pneumocystis	NA
E00619_Leishmania panamensis	rRNA_5S	5679	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00620_Leishmania panamensis	rRNA_5S	5679	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00621_Leishmania panamensis	rRNA_5S	5679	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00622_Leishmania panamensis	rRNA_5S	5679	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00623_Panagrellus redivivus	rRNA_5S	6233	Eukaryota	Nematoda	Chromadorea	Rhabditida	Panagrolaimidae	Panagrellus	NA
E00624_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00625_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00626_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00627_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00628_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00629_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00630_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00631_Cephus cinctus	rRNA_5S	211228	Eukaryota	Arthropoda	Insecta	Hymenoptera	Cephidae	Cephus	NA
E00632_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00633_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00634_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00635_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00636_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00637_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00638_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00639_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00640_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00641_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00642_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00643_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00644_Wolfiporia cocos	rRNA_5S	81056	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Wolfiporia	NA
E00645_Dendroctonus ponderosae	rRNA_5S	77166	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus	NA
E00646_Dendroctonus ponderosae	rRNA_5S	77166	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus	NA
E00647_Dendroctonus ponderosae	rRNA_5S	77166	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus	NA
E00648_Dendroctonus ponderosae	rRNA_5S	77166	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus	NA
E00649_Dendroctonus ponderosae	rRNA_5S	77166	Eukaryota	Arthropoda	Insecta	Coleoptera	Curculionidae	Dendroctonus	NA
E00650_Anopheles minimus	rRNA_5S	112268	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00651_Anopheles funestus	rRNA_5S	62324	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00652_Anopheles funestus	rRNA_5S	62324	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00653_Anopheles epiroticus	rRNA_5S	199890	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00654_Anopheles albimanus	rRNA_5S	7167	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00655_Volvariella volvacea	rRNA_5S	36659	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	NA
E00656_Volvariella volvacea	rRNA_5S	36659	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	NA
E00657_Parasteatoda tepidariorum	rRNA_5S	114398	Eukaryota	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	NA
E00658_Parasteatoda tepidariorum	rRNA_5S	114398	Eukaryota	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	NA
E00659_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00660_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00661_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00662_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00663_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00664_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00665_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00666_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00667_Nosema bombycis	rRNA_5S	27978	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00668_Anncaliia algerae	rRNA_5S	723287	Eukaryota	Microsporidia	NA	NA	Tubulinosematidae	Anncaliia	NA
E00669_Anncaliia algerae	rRNA_5S	723287	Eukaryota	Microsporidia	NA	NA	Tubulinosematidae	Anncaliia	NA
E00670_Ceratocystis fimbriata	rRNA_5S	5158	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	NA
E00671_Ceratocystis fimbriata	rRNA_5S	5158	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	NA
E00672_Ceratocystis fimbriata	rRNA_5S	5158	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	NA
E00673_Ceratocystis fimbriata	rRNA_5S	5158	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	NA
E00674_Ceratocystis fimbriata	rRNA_5S	5158	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	NA
E00675_Ceratocystis fimbriata	rRNA_5S	5158	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	NA
E00676_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00677_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00678_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00679_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00680_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00681_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00682_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00683_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00684_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00685_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00686_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00687_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00688_Anoplophora glabripennis	rRNA_5S	217634	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anoplophora	NA
E00689_Ara macao	rRNA_5S	176014	Eukaryota	Chordata	Aves	Psittaciformes	Psittacidae	Ara	NA
E00690_Ancylostoma ceylanicum	rRNA_5S	53326	Eukaryota	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA
E00691_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00692_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00693_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00694_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00695_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00696_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00697_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00698_Leishmania arabica	rRNA_5S	40284	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00699_Leishmania tropica	rRNA_5S	5666	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00700_Leishmania tropica	rRNA_5S	5666	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00701_Leishmania tropica	rRNA_5S	5666	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00702_Leishmania tropica	rRNA_5S	5666	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00703_Leishmania tropica	rRNA_5S	5666	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00704_Leishmania tropica	rRNA_5S	5666	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00705_Leavenworthia alabamica	rRNA_5S	310722	Eukaryota	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Leavenworthia	NA
E00706_Aethionema arabicum	rRNA_5S	228871	Eukaryota	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Aethionema	NA
E00707_Physarum polycephalum	rRNA_5S	5791	Eukaryota	Evosea	Eumycetozoa	Physariida	Physaraceae	Physarum	NA
E00708_Physarum polycephalum	rRNA_5S	5791	Eukaryota	Evosea	Eumycetozoa	Physariida	Physaraceae	Physarum	NA
E00709_Physarum polycephalum	rRNA_5S	5791	Eukaryota	Evosea	Eumycetozoa	Physariida	Physaraceae	Physarum	NA
E00710_Physarum polycephalum	rRNA_5S	5791	Eukaryota	Evosea	Eumycetozoa	Physariida	Physaraceae	Physarum	NA
E00711_Zizania latifolia	rRNA_5S	58934	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Zizania	NA
E00712_Zizania latifolia	rRNA_5S	58934	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Zizania	NA
E00713_Zizania latifolia	rRNA_5S	58934	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Zizania	NA
E00714_Spraguea lophii	rRNA_5S	51541	Eukaryota	Microsporidia	NA	NA	Spraguidae	Spraguea	NA
E00715_Leishmania amazonensis	rRNA_5S	5659	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00716_Leishmania amazonensis	rRNA_5S	5659	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00717_Leishmania amazonensis	rRNA_5S	5659	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00718_Leishmania amazonensis	rRNA_5S	5659	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00719_Anopheles nili	rRNA_5S	185578	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00720_Elaeis oleifera	rRNA_5S	80265	Eukaryota	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Elaeis	NA
E00721_Elaeis oleifera	rRNA_5S	80265	Eukaryota	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Elaeis	NA
E00722_Leishmania turanica	rRNA_5S	62297	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00723_Leishmania turanica	rRNA_5S	62297	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00724_Leishmania turanica	rRNA_5S	62297	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00725_Strigomonas culicis	rRNA_5S	28005	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Strigomonas	NA
E00726_Strigomonas culicis	rRNA_5S	28005	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Strigomonas	NA
E00727_Strigomonas culicis	rRNA_5S	28005	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Strigomonas	NA
E00728_Cryptococcus flavescens	rRNA_5S	214993	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	NA
E00729_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00730_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00731_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00732_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00733_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00734_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00735_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00736_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00737_Botryllus schlosseri	rRNA_5S	30301	Eukaryota	Chordata	Ascidiacea	Stolidobranchia	Styelidae	Botryllus	NA
E00738_Leishmania aethiopica	rRNA_5S	5667	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00739_Leishmania aethiopica	rRNA_5S	5667	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00740_Leishmania aethiopica	rRNA_5S	5667	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00741_Leishmania aethiopica	rRNA_5S	5667	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	NA
E00742_Hammondia hammondi	rRNA_5S	99158	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Hammondia	NA
E00743_Nosema apis	rRNA_5S	35231	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00744_Nosema apis	rRNA_5S	35231	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00745_Nosema apis	rRNA_5S	35231	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00746_Nosema apis	rRNA_5S	35231	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00747_Nosema apis	rRNA_5S	35231	Eukaryota	Microsporidia	NA	NA	Nosematidae	Nosema	NA
E00748_Biomphalaria glabrata	rRNA_5S	6526	Eukaryota	Mollusca	Gastropoda	NA	Planorbidae	Biomphalaria	NA
E00749_Melampsora pinitorqua	rRNA_5S	526925	Eukaryota	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	NA
E00750_Vigna angularis	rRNA_5S	3914	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	NA
E00751_Vigna angularis	rRNA_5S	3914	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	NA
E00752_Vigna angularis	rRNA_5S	3914	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	NA
E00753_Vigna angularis	rRNA_5S	3914	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	NA
E00754_Actinidia chinensis	rRNA_5S	3625	Eukaryota	Streptophyta	Magnoliopsida	Ericales	Actinidiaceae	Actinidia	NA
E00755_Actinidia chinensis	rRNA_5S	3625	Eukaryota	Streptophyta	Magnoliopsida	Ericales	Actinidiaceae	Actinidia	NA
E00756_Actinidia chinensis	rRNA_5S	3625	Eukaryota	Streptophyta	Magnoliopsida	Ericales	Actinidiaceae	Actinidia	NA
E00757_Hymenolepis microstoma	rRNA_5S	85433	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	NA
E00758_Hymenolepis microstoma	rRNA_5S	85433	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	NA
E00759_Hymenolepis microstoma	rRNA_5S	85433	Eukaryota	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	NA
E00760_Anguilla japonica	rRNA_5S	7937	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	NA
E00761_Anguilla japonica	rRNA_5S	7937	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	NA
E00762_Anguilla japonica	rRNA_5S	7937	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	NA
E00763_Anopheles sinensis	rRNA_5S	74873	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00764_Drosophila suzukii	rRNA_5S	28584	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	NA
E00765_Anopheles farauti	rRNA_5S	69004	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00766_Anopheles atroparvus	rRNA_5S	41427	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00767_Anopheles merus	rRNA_5S	30066	Eukaryota	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	NA
E00768_Sebastes rubrivinctus	rRNA_5S	72099	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00769_Sebastes rubrivinctus	rRNA_5S	72099	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00770_Sebastes rubrivinctus	rRNA_5S	72099	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00771_Sebastes rubrivinctus	rRNA_5S	72099	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00772_Sebastes rubrivinctus	rRNA_5S	72099	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00773_Sebastes rubrivinctus	rRNA_5S	72099	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00774_Sebastes nigrocinctus	rRNA_5S	72089	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00775_Sebastes nigrocinctus	rRNA_5S	72089	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00776_Sebastes nigrocinctus	rRNA_5S	72089	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00777_Sebastes nigrocinctus	rRNA_5S	72089	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
E00778_Strigomonas galati	rRNA_5S	1003336	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Strigomonas	NA
E00779_Strigomonas galati	rRNA_5S	1003336	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Strigomonas	NA
